## This file consists of events with 2 jets ##
## px(j1), py(j1), pz(j1), E(j1), px(j2), py(j2), pz(j2), E(j2)##
 143.182, -70.3272, -451.704, 479.483, -86.5092, 57.125, -543.53, 553.815
 145.648, 68.3607, 246.953, 295.53, -5.85271, -33.8381, -124.04, 129.025
 -177.76, 17.982, -1754.82, 1764.17, 31.3945, -6.28611, -322.499, 324.231
 -114.043, 46.8449, 250.981, 280.087, 107.122, -47.3708, -48.5233, 127.588
 -158.329, 79.0113, -420.644, 457.031, 140.421, -64.5749, -170.399, 231.089
 88.1848, 148.981, 387.87, 425.079, -67.6227, -138.512, 348.037, 383.102
 52.2262, -152.722, -234.645, 286.056, -33.7188, 142.429, -6.81291, 147.308
 15.5519, 105.933, -577.234, 587.161, -21.9254, -74.4673, -26.881, 86.0291
 -37.8811, -169.951, 208.282, 274.204, 18.9261, 159.665, 525.887, 550.24
 -162.931, 13.5271, -384.105, 418.134, 141.254, -15.5688, -89.4746, 169.318
 -76.0892, -185.133, 326.914, 383.678, 100.676, 154.63, 355.575, 401.316
 -73.9584, 84.4554, 83.2025, 142.916, 50.8476, -71.8058, -358.754, 369.741
 14.9635, 180.154, 481.961, 515.811, -37.4059, 58.1648, 223.524, 234.129
 -36.7014, 167.888, 31.5185, 180.307, 23.4498, -163.099, -6.44249, 165.382
 112.454, -60.8744, -212.243, 248.123, -93.994, 56.6705, -517.953, 529.829
 -173.53, 71.4582, -141.356, 236.259, 144.526, -65.5772, 10.2817, 161.774
 15.967, 152.432, -205.061, 256.613, 10.9558, -43.366, -3.65018, 45.2175
 -0.24003, -47.0637, -619.401, 621.274, 34.2319, 21.0222, 7.80215, 41.3652
 -87.9901, -102.335, 52.0604, 148.669, 59.38, 111.164, 539.278, 553.881
 -56.6534, -45.7279, -91.5945, 118.095, 62.42, 29.7339, 238.769, 249.13
 90.6187, 125.795, 214.697, 266.99, -65.7984, -96.4408, 502.736, 516.6
 -11.8738, 152.758, -149.764, 216.608, 23.9907, -8.25261, 30.1954, 39.5843
 -80.5311, -47.1057, -81.6213, 125.817, 84.5181, 37.7599, -285.459, 300.696
 -16.3407, 104.15, -266.02, 287.962, -6.36132, -89.7864, 48.2471, 103.879
 63.2186, -105.505, 1197.9, 1204.43, -11.6752, 81.3837, 117.607, 143.945
 167.529, 114.449, 197.33, 283.998, -122.314, -75.8907, 107.17, 180.556
 18.7915, -184.933, 644.915, 672.022, -33.7983, 172.329, 544.471, 572.764
 -24.5229, 210.299, 122.14, 247.28, 21.7781, -172.469, 19.4777, 176.962
 78.6345, -132.458, -177.458, 235.858, -62.9757, 104.791, -25.452, 128.698
 -6.18309, 101.07, -376.527, 389.962, 67.7588, -8.5062, -208.79, 219.853
 150.593, 131.826, 78.8806, 215.382, -152.29, -106.235, 97.442, 210.083
 32.4944, 176.255, 867.34, 885.846, -13.5367, -136.833, 245.632, 281.775
 -86.8807, -51.658, 931.629, 937.239, 10.8455, -81.6778, 108.137, 136.577
 76.7672, 78.9669, -203.563, 231.946, 61.9655, -40.5753, -24.954, 79.72
 -52.3043, -158.035, -65.5592, 180.896, 31.7648, 153.178, -104.826, 192.352
 -71.443, -167.029, 115.247, 216.151, 73.5292, 164.247, 201.543, 270.326
 -129.509, -85.185, 117.532, 195.86, 95.7129, 82.0473, -143.567, 193.745
 -146.087, -67.4192, 1012.75, 1025.83, 135.517, 58.7668, 217.246, 263.828
 -77.9452, -174.666, -368.06, 415.647, 68.2229, 153.918, -54.7938, 178.157
 -133.638, -137.309, 357.421, 405.757, 98.5471, 148.033, 172.855, 249.274
 90.5402, 52.7858, 18.3059, 107.256, -71.234, -38.4097, 589.591, 595.501
 80.3177, 145.875, 317.136, 359.955, -91.2909, -138.856, 472.863, 501.662
 -73.4192, -143.903, 200.967, 260.827, 72.5531, 139.355, 640.998, 660.933
 68.2932, -127.049, 478.212, 499.919, -68.6586, 123.727, 94.4571, 172.064
 164.91, -115.026, 1247.2, 1263.4, -135.824, 84.8993, 842.705, 858.364
 -5.31011, 88.3804, 1342.98, 1345.95, 6.91459, -87.6416, 42.0609, 99.6964
 -83.3215, 9.57708, 499.65, 506.979, 45.7817, 6.5006, -21.4621, 51.0549
 160.151, 89.9409, 1067.43, 1083.54, -138.919, -70.5261, 634.487, 654.246
 -160.466, 72.604, 499.906, 530.8, 156.479, -73.8884, 1197.59, 1210.28
 95.9952, -162.703, 392.059, 436.176, -90.4615, 149.037, 337.475, 381.194
 -71.6966, -8.84591, -1076.03, 1078.48, 46.1975, 15.7503, -21.2713, 53.9302
 -151.596, 43.8052, 20.3729, 160.358, 147.19, -40.9242, 5.85877, 154.081
 -30.6567, -185.214, -429.2, 471.702, 45.0634, 161.613, -214.807, 272.984
 -180.205, -25.738, -387.571, 430.361, -19.3453, 69.8125, 852.32, 855.728
 160.188, -19.0255, 100.913, 191.384, -119.233, 0.405876, 268.977, 295.435
 35.5771, -144.538, 339.394, 371.624, -62.5418, 114.136, 1851.85, 1856.49
 39.0506, -31.1434, -686.866, 688.834, -22.2601, 29.4635, 12.4823, 39.9647
 116.648, -78.6887, -89.8555, 172.833, 30.4323, -1.56073, -1037.27, 1037.73
 4.38105, 173.783, -47.474, 182.101, -9.56084, -163.971, -32.2369, 169.972
 99.7432, 145.787, -251.118, 307.594, -93.0069, -139.701, -81.8059, 187.243
 -193.777, -48.679, 142.238, 247.808, 135.099, 70.6669, 355.759, 387.28
 83.9147, -146.361, 196.652, 259.21, -43.5901, 123.523, 6.43574, 134.4
 46.134, 95.1003, 55.8617, 120.38, -55.3167, -77.556, 1180.21, 1184.13
 -18.3191, 67.2836, 77.136, 104.384, 17.7542, -59.2846, -280.965, 287.834
 171.304, 52.9286, 880.26, 898.632, -174.013, -36.9211, 430.343, 466.131
 -9.44477, -139.352, 384.88, 409.544, -5.61302, 126.57, -16.9277, 131.017
 75.4858, 168.155, -726.857, 750.311, -22.5568, -9.92788, -443.706, 444.445
 109.866, -31.1121, -54.7012, 126.891, -97.517, 29.8568, 305.456, 322.382
 1.81897, 184.251, 483.409, 518.397, -5.83063, -134.373, 647.538, 662.076
 149.286, -109.198, -1089.72, 1105.54, -131.487, 82.6185, -518.18, 541.51
 -146.805, 53.0333, -380.44, 411.633, 135.469, -27.1789, -1539.29, 1545.71
 33.1585, 76.8396, 61.3793, 104.268, -39.9797, -43.9739, 859.669, 861.741
 147.82, -19.2578, -515.212, 536.6, -133.119, 16.0092, -93.9253, 165.616
 -197.621, 11.9294, -956.504, 977.92, 181.32, -5.47663, -908.21, 926.794
 -137.454, 33.904, 283.021, 316.784, 106.424, -22.2577, -14.1475, 110.531
 -27.5469, -151.464, 37.5163, 160.345, 5.46318, 147.086, 131.955, 197.993
 -133.384, 70.3371, 64.2025, 166.159, 57.5041, -40.3518, 28.3332, 77.6004
 -143.183, -9.73573, 367.787, 395.09, -11.599, 20.8389, -45.0276, 51.4998
 139.826, -40.5952, 224.725, 268.284, -111.285, 66.7211, 951.453, 960.485
 -81.9622, -189.488, -293.463, 360.77, 56.2601, 148.803, -203.387, 259.061
 15.6973, -172.449, -339.361, 381.744, 0.0930331, 148.351, -111.149, 187.167
 -132.143, -97.5048, -67.2997, 179.587, 133.123, 85.8363, -387.192, 419.065
 -135.025, -89.013, 428.38, 458.295, 135.626, 69.7505, 136.839, 206.524
 -103.119, 45.4883, -117.601, 166.689, -95.8857, 55.9781, 82.3277, 138.877
 76.7969, -53.6029, -167.723, 192.719, -44.3923, 6.83728, 139.881, 147.814
 -116.801, -96.1734, 255.734, 297.417, 108.366, 68.0059, 788.245, 799.243
 -169.764, -38.654, -540.524, 568.579, 169.245, 25.1146, -249.015, 302.425
 132.944, 120.475, 106.64, 211.816, -102.705, -68.3398, -11.4212, 125.259
 196.88, 24.5571, -452.225, 494.794, -178.132, -25.8105, -475.489, 509.463
 33.8725, -75.6903, -51.8148, 98.3538, -23.1909, -10.1611, 150.339, 152.677
 -98.1425, 147.113, 325.39, 371.724, 88.72, -117.059, 18.1951, 151.646
 42.6076, -79.2943, 175.043, 197.93, -25.1779, 78.2117, 2210.63, 2212.21
 -148.85, 23.9972, 134.505, 203.01, 16.037, 18.7614, 540.098, 540.686
 17.8948, -97.4284, -860.312, 866.323, -17.3364, 84.2761, -15.3897, 89.7345
 83.569, 172.365, 1075.66, 1093.43, -41.9854, -138.475, 1521.06, 1528.06
 -202.661, 103.285, -645.6, 685.245, 152.942, -77.9086, -712.125, 732.876
 190.38, 3.81404, 275.748, 335.823, -188.263, -24.1784, 186.853, 267.18
 194.049, 41.9232, -13.1003, 202.762, -169.921, -27.7771, -121.348, 211.475
 18.1773, 182.645, 418.999, 457.88, 8.8581, -182.323, 360.064, 406.466
 -83.4974, 170.368, -208.439, 282.293, 78.4502, -152.282, -252.692, 306.932
 -45.9209, 118.31, -161.819, 206.416, 26.2982, -110.995, 281.79, 304.363
 149.434, -105.223, 539.114, 571.074, -127.308, 106.572, 291.838, 337.851
 -15.6261, -193.157, 203.747, 282.121, -14.2296, 190.443, 332.371, 384.264
 68.5322, -136.092, -169.12, 228.197, -38.1658, 141.028, 49.5421, 154.895
 -29.4532, 61.7462, -613.442, 617.343, -22.9387, 6.27555, -31.1106, 39.7875
 -32.0064, 112.9, -411.999, 428.883, 23.4352, -39.7657, 121.292, 130.192
 83.936, -40.8965, 866.377, 871.938, -50.9652, 22.7848, -2.90025, 57.0162
 164.924, 69.4497, -666.115, 690.074, -174.324, -35.5728, -739.998, 761.445
 -138.804, -144.049, -118.229, 234.35, 90.228, 125.412, -197.493, 251.608
 82.5536, 134.861, -10.5476, 161.442, -63.9691, -98.6411, 126.728, 173.488
 55.3725, -81.6988, 171.432, 198.442, -45.4182, -42.6156, -67.6269, 92.2178
 -108.405, -3.20879, 723.208, 731.637, 87.7536, -2.49064, 22.1554, 91.8846
 37.817, 20.2359, -28.623, 51.6246, -30.7745, -16.7643, 884.028, 884.766
 -16.4287, -46.7803, -1558.66, 1559.48, -15.5763, 33.1652, -185.236, 189.372
 -140.57, -55.1689, 18.183, 152.899, 112.681, 50.2394, -232.739, 265.484
 -172.268, 32.9067, -402.903, 441.479, 157.973, -32.5256, -112.957, 197.983
 -183.198, -47.3949, -71.0094, 204.661, 134.49, 18.6845, -34.5764, 141.988
 127.448, -6.86632, 299.234, 325.892, -29.9151, -65.8421, 11.124, 74.4503
 -70.4126, 104.621, -95.8397, 161.301, 22.3553, -37.0975, -405.647, 407.975
 114.769, -16.1177, 349.121, 368.108, -20.7588, 26.4308, -5.52559, 34.9186
 1.71805, -91.7055, -981.453, 985.777, 12.8934, 70.7888, -24.5892, 76.9175
 102.614, -22.2704, 343.295, 359.167, -32.3768, 28.6952, -40.2425, 60.5927
 51.0752, 176.23, -580.903, 609.353, -47.443, -176.141, -55.9161, 191.56
 -53.4501, 15.7523, 372.565, 376.809, 44.6333, -16.6618, -81.1619, 94.7703
 -0.528412, -143.486, -432.283, 456.084, 4.51895, 64.2299, -420.051, 425.095
 108.404, -63.5793, 109.123, 167.942, -104.89, 68.1328, 1021.26, 1029.12
 77.3149, 106.021, -407.706, 428.761, -58.2717, -93.7353, 39.5918, 118.658
 -105.059, 112.199, 714.852, 731.59, 80.4701, -81.6634, 139.599, 181.227
 -65.6212, 5.49589, -387.542, 393.192, 49.9043, -26.5761, 89.4401, 106.386
 36.1321, -149.312, 97.2188, 182.342, -59.9211, 132.752, -52.0546, 158.497
 48.9643, -178.78, -432.844, 471.49, -33.7504, 181.957, -582.567, 612.5
 77.0569, -154.56, -311.321, 357.087, -71.6337, 156.693, -57.811, 182.136
 -21.8545, -161.023, 215.493, 272.091, 4.94724, 160.996, 587.417, 609.684
 -57.0122, -204.243, 148.155, 259.333, 54.662, 165.945, 26.8249, 178.7
 22.186, 181.422, 775.045, 796.408, -16.6385, -133.826, 345.467, 371.779
 36.5458, 80.8953, -32.0687, 95.0947, -35.2913, -61.7911, -1030.46, 1033.07
 -27.1991, 151.968, -491.61, 516.022, 33.7371, -14.0546, 199.306, 202.732
 98.0551, 38.0064, 27.5893, 110.146, -42.8958, -21.9497, -93.3615, 105.509
 -92.7328, -17.5336, -706.574, 712.925, 74.29, 35.4074, -11.8736, 84.3847
 57.9859, -118.842, 11.5938, 133.316, -39.6452, 100.442, 23.9969, 111.057
 -135.447, -47.3792, -125.369, 191.144, 114.488, 74.7929, 100.557, 171.077
 -101.309, 118.854, 659.798, 679.103, -22.2383, 9.12651, 185.965, 187.59
 175.334, 42.1708, 10.6952, 184.558, -164.912, -41.4629, -127.343, 212.834
 -26.0009, -69.0142, -292.661, 302.201, 4.22852, 57.8473, 62.4949, 86.683
 153.587, 85.2879, -1552.93, 1562.95, -150.9, -70.2946, -698.623, 719.418
 3.65522, 192.433, -233.033, 304.964, -23.2853, -177.137, -494.206, 525.633
 164.587, -36.3293, 56.1545, 178.956, -121.768, 23.4122, -15.445, 131.676
 -21.5369, 75.0651, 459.75, 466.375, 16.4385, -51.4232, -36.7245, 65.7136
 -54.6871, 169.02, 2010.48, 2018.64, 51.4316, -26.5814, 717.222, 719.72
 157.213, 82.7087, 431.068, 470.355, -139.749, -84.8297, 257.577, 306.741
 -15.7778, 206.458, -464.556, 508.955, 53.5923, -14.1294, 406.675, 410.537
 -11.8586, 159.712, -64.3525, 173.817, 48.0539, -133.173, 221.633, 264.975
 78.2216, 123.201, -664.447, 680.404, -87.8923, -110.123, -175.691, 226.43
 -78.7735, 33.4398, -14.4341, 86.8251, 27.9005, -18.6631, -132.742, 137.126
 105.099, -137.885, 229.865, 289.831, -73.6796, 120.209, 812.104, 824.481
 41.3379, 100.346, -142.753, 180.5, -21.6158, -24.8605, -42.6668, 54.2836
 2.03302, 163.209, 238.269, 290.098, 8.40447, -121.332, -4.27105, 122.702
 157.272, 30.9933, 114.193, 197.562, -128.942, -47.9056, 452.785, 473.587
 -183.467, -172.154, 240.026, 348.288, 30.9713, 127.471, -205.57, 244.19
 -166.47, -107.768, -866.147, 888.751, 163.672, 90.0137, -786.369, 808.589
 36.4641, -148.222, 967.679, 980.093, -36.1926, 145.625, 222.67, 269.174
 129.467, -131.927, -351.551, 398.742, -95.3086, 128.834, -420.855, 452.24
 -185.34, 28.1083, 1413.68, 1426.5, 178.366, -23.2117, 1329.71, 1342.18
 183.829, 44.8628, 242.034, 307.498, -153.117, -62.1778, 225.047, 281.9
 125.511, -131.187, 411.743, 450.487, -118.567, 113.217, 172.465, 240.606
 116.101, -123.374, 7.414, 171.103, -107.397, 105.01, -132.499, 203.805
 86.5089, 150.129, 137.084, 221.161, 31.6477, 7.34423, 665.759, 666.595
 -139.151, -126.366, -1345.22, 1358.52, 44.7072, 19.1641, -16.8817, 51.9327
 122.9, -102.272, -433.769, 463.384, -101.418, 97.9596, -72.7422, 162.17
 50.9789, -118.528, 103.926, 166.257, -38.9683, 29.9333, -136.359, 145.101
 103.871, 117.182, -426.443, 455.835, -110.885, -104.372, -85.634, 175.331
 30.1621, -183.525, -176.714, 257.581, -5.88049, 181.794, -246.801, 306.63
 -30.5724, -46.7486, 140.116, 152.215, 32.073, 9.22769, 73.3883, 81.3351
 176.774, -88.6084, 828.232, 852.015, -139.092, 46.3717, 313.554, 346.585
 48.9433, -172.591, 330.395, 376.529, -60.8176, 159.408, 1008.44, 1023.22
 -157.147, 109.292, 0.189503, 194.709, 160.41, -85.0361, 34.5318, 186.113
 -117.146, -0.242364, 1207.52, 1213.57, 80.4215, -1.93565, 65.3954, 104.295
 106.218, -22.6929, -15.6719, 110.297, -98.9773, 23.2107, -665.067, 672.952
 51.4636, 154.974, -119.136, 202.51, -28.8331, -128.546, 122.166, 180.192
 49.278, 187.917, -436.212, 477.772, -37.6763, -186.525, -848.526, 870.816
 -178.291, -6.85727, 142.595, 228.859, 127.638, 16.5925, 279.714, 309.152
 -165.413, -34.5458, 1000.63, 1015.41, 164.273, 32.1058, 225.087, 282.461
 -18.6522, 131.746, -299.44, 327.963, 13.4584, -121.768, -1398.72, 1404.69
 -41.1656, 164.786, 8.42265, 172.006, 37.7827, -153.667, -150.349, 221.296
 -62.8314, 147.528, 12.5502, 162.324, 29.8647, -128.57, 91.5191, 161.011
 -165.618, -109.142, 236.859, 309.202, 91.7305, 88.9913, 339.002, 362.908
 -160.429, -5.48142, 16.8136, 163.42, 144.169, -8.27069, -28.869, 147.903
 -174.622, 82.073, 463.802, 502.494, 182.858, -53.3802, 447.804, 487.299
 84.7594, -37.8311, 393.678, 404.746, -58.0915, 14.7882, -51.3778, 80.1675
 -109.576, 121.43, -691.381, 710.6, 110.379, -93.1431, -617.075, 634.135
 172.163, 82.273, 315.342, 369.675, -165.813, -68.5075, 107.347, 210.881
 -17.0262, -182.502, 49.7386, 190.082, 19.9936, 178.113, 237.789, 300.245
 -89.7416, -132.541, 28.3825, 162.979, 82.6814, 83.9665, 275.205, 299.698
 53.9293, -128.308, 1853.21, 1858.66, -52.1125, 123.262, 278.005, 309.482
 -73.7921, -32.8074, 325.731, 336.175, 44.1018, 37.8905, -71.6706, 93.3129
 -71.6555, 175.961, 236.121, 304.653, 60.718, -154.309, 82.4404, 186.39
 159.463, 47.3814, -528.403, 555.088, -138.515, -34.4432, -819.164, 832.911
 115.003, -170.931, 774.834, 804.242, -108.806, 165.023, 662.336, 691.478
 -164.198, -25.3175, -215.551, 279.114, 156.638, 9.77205, -78.0148, 177.414
 -150.817, 113.272, -86.7042, 208.948, 120.959, -135.457, -82.9337, 200.152
 19.4801, 106.432, 480.406, 493.054, -23.3634, -91.141, -23.8705, 98.1921
 -15.281, 183.207, -236.604, 300.226, -17.8736, -181.712, -329.021, 376.76
 -112.554, -144.749, -105.511, 212.082, 96.553, 142.054, -37.3855, 177.958
 -152.226, -2.37758, -372.275, 402.586, 127.349, 28.6759, -519.067, 535.794
 -79.8555, 165.59, -455.817, 491.835, 67.3686, -164.121, -841.486, 860.928
 90.6871, -175.967, 1175.86, 1193.08, -54.3827, 82.1492, 491.735, 501.544
 -173.316, 79.6925, -282.226, 341.939, 154.969, -63.3128, -417.186, 450.455
 -179.158, 84.2413, 133.448, 239.602, 168.002, -71.8995, 64.7435, 194.456
 59.3333, 192.972, -18.0458, 203.279, -29.1653, -130.766, -238.074, 275.581
 -85.9775, -136.413, 471.255, 499.135, 71.9127, 133.359, 349.949, 382.337
 72.6307, -188.593, -1340.74, 1357.59, 77.3063, 23.4133, -103.913, 132.381
 31.6549, -82.0602, 103.616, 138.328, -17.078, 83.7892, -223.378, 239.443
 161.379, 69.3774, 646.302, 670.001, -132.39, -93.0438, 174.213, 238.753
 -171.768, 1.11285, -272.066, 322.445, 120.566, -6.55508, -377.884, 398.108
 144.164, 143.747, -881.407, 905.021, -107.944, -135.695, -573.893, 600.351
 123.416, -152.539, 214.123, 291.227, -105.953, 154.598, 192.849, 269.811
 178.421, 106.606, -219.243, 304.838, -170.568, -107.715, -307.255, 369.92
 -33.6161, 222.891, 2.02246, 231.745, 32.5239, -208.634, 7.7558, 213.188
 95.3154, -38.26, -117.013, 155.95, -62.3963, 34.0696, 204.353, 216.573
 163.431, -82.6323, 1131.86, 1146.84, -145.613, 64.6927, 581.562, 604.465
 186.111, -58.6654, 607.587, 638.324, -168.66, 28.9559, 712.183, 732.911
 139.318, -5.52026, 227.062, 270.322, -136.304, -11.4503, -48.9961, 145.865
 -157.423, 124.1, -302.516, 363.809, 31.4265, -4.51835, 146.336, 149.857
 156.334, 79.0559, -60.1545, 186.228, -158.968, -38.3868, 112.831, 199.173
 -32.9899, -141.211, 139.391, 203.485, 33.8586, 113.923, -322.506, 345.007
 -82.9321, -174.327, -1379.9, 1393.57, 59.5258, 170.69, -1004.91, 1021.4
 -166.819, -68.9322, 283.34, 336.676, 168.091, 50.86, 263.081, 316.509
 150.924, -86.9446, 69.2962, 189.2, -141.693, 76.333, 339.44, 376.465
 -48.6686, 154.206, -78.3476, 186.716, -2.07338, -40.4141, 16.7207, 43.7926
 73.9495, 157.369, 160.586, 238.341, -76.2129, -144.143, 20.705, 165.401
 -96.9973, -108.182, -30.5775, 152.556, 85.4431, 114.641, -338.21, 368.215
 96.8693, 149.137, -89.7713, 201.072, -11.0946, -42.1397, -19.5002, 48.0242
 -114.898, 157.655, 744.859, 770.519, 84.4125, -112.363, 788.751, 801.342
 145.468, -88.9582, -375.567, 415.329, -100.857, 54.3137, -165.232, 201.787
 -151.596, -47.0062, 605.586, 626.601, 158.455, -5.87144, 1011.59, 1024.31
 28.5289, -164.722, -64.9512, 180.102, 24.0885, -19.3749, -148.721, 152.06
 -62.8339, -71.1027, 94.5234, 133.934, 43.6501, 11.6674, 1538.34, 1539.02
 -153.699, 53.6989, -163.76, 232.852, 147.149, -38.4047, -523.396, 547.981
 -170.877, 53.8069, 765.353, 786.153, 148.423, -56.6552, 389.905, 422.355
 92.0495, -52.6164, -106.189, 150.573, -63.4889, 39.4611, 117.855, 140.031
 -156.699, 37.9149, 715.978, 734.037, 139.526, -57.5451, 2047.36, 2053.15
 -124.802, -35.493, 54.0541, 142.435, 93.6049, 38.3843, -192.124, 218.036
 49.5719, -106.368, 61.5589, 133.469, -38.6336, 96.6749, 198.053, 224.28
 71.6909, -90.1247, -83.068, 144.089, -20.1143, 46.0425, 64.4716, 81.7812
 -103.657, -63.9443, 167.108, 207.65, 84.4438, 59.9576, 1082.86, 1088.28
 34.2882, 110.201, 108.24, 158.907, -18.3926, -81.2764, 907.967, 912.098
 31.4098, 134.009, 342.513, 369.801, -26.7965, 5.72329, 10.555, 30.1441
 201.858, -32.0618, 707.68, 737.705, -186.379, 26.9056, 444.236, 482.863
 -55.4409, 51.9378, -248.327, 260.147, 27.6741, -63.8752, 101.003, 122.775
 -144.897, -60.4682, 612.661, 632.728, 128.225, 57.1306, 121.198, 187.817
 -14.7278, -93.2014, -542.521, 550.724, 87.6699, 33.2307, -252.361, 269.836
 35.4865, -15.4271, 8.96146, 40.0251, -29.319, 8.94562, 354.589, 355.982
 -28.5574, -155.066, -724.738, 742.498, 10.8884, 120.041, -93.9626, 153.831
 19.5879, -17.1053, 8.39615, 27.8671, 10.7325, 22.6637, 2.00293, 25.6643
 33.8924, 108.154, -551.234, 563.809, -2.35653, -91.6911, 0.985782, 94.2206
 3.63285, 112.659, -261.365, 284.742, -28.5757, -94.808, 43.4498, 108.907
 33.7758, -50.717, 124.469, 138.927, 4.53459, 25.0523, -176.038, 178.057
 63.2185, 97.3347, -260.269, 285.499, -7.92771, -26.9243, 11.3704, 30.7548
 32.7998, -7.94556, -71.0378, 79.5747, -16.1494, 22.0803, 53.0031, 60.3292
 89.8113, 103.382, 8.54187, 138.619, -56.3308, -93.1811, -168.094, 200.584
 49.7264, -155.787, -443.861, 473.634, -30.4402, 137.799, -404.279, 430.025
 -57.5051, -129.067, 285.254, 319.643, 60.9543, 110.503, 1509.45, 1514.85
 -191.071, -15.5842, -90.9125, 214.028, 179.126, 10.8266, -22.1801, 187.956
 -80.2804, -113.659, 98.8195, 171.987, 87.3991, 107.307, -167.531, 218.29
 -70.6348, 5.28143, 34.5463, 79.3759, 62.8335, 3.43655, -216.078, 225.337
 40.6736, 70.7466, 948.879, 952.822, 72.9746, 25.7827, -1409.97, 1412.24
 -135.402, -123.63, 38.587, 188.487, 127.045, 94.1792, 204.723, 259.346
 -71.9099, -132.989, -82.066, 174.874, 50.4009, 113.013, -485.113, 501.483
 -92.6151, 132.121, -46.2417, 169.692, 50.9995, -118.953, 131.88, 185.753
 -48.8834, -118.557, -28.3245, 132.926, 29.0882, 94.7013, -359.621, 373.403
 -142.525, -112.624, 954.512, 972.032, 108.539, 120.462, 1911.69, 1919.06
 135.716, 201.857, -978.988, 1009.34, -123.889, -97.8609, -994.94, 1008.12
 73.6949, 153.984, 144.25, 224.168, -26.2506, -142.25, -97.6763, 176.7
 43.6238, -63.5, -509.768, 515.831, -35.2003, 53.1163, 44.3189, 79.5478
 -222.116, 17.9829, -184.496, 289.78, 62.5096, 1.63082, -139.483, 153.065
 -1.40049, -125.078, 67.6148, 143.551, -2.06803, 119.226, 608.067, 620.423
 119.448, -159.382, -75.8078, 213.832, -115.923, 118.513, 2.6954, 166.335
 -16.3763, -174.242, -727.455, 748.434, 22.3137, 139.535, -438.002, 462.132
 -54.8482, -119.891, 307.139, 334.812, 1.38383, 104.031, 8.26135, 104.616
 -42.1099, -169.629, -351.421, 392.59, 44.3471, 157.634, -158.968, 228.741
 176.894, 5.05615, 126.118, 217.652, -147.24, 20.6811, 38.427, 154.403
 -142.507, 106.895, 150.067, 233.519, 125.01, -94.1356, 29.397, 160.104
 69.5628, 66.9611, 119.021, 153.665, 39.8291, 9.59142, 840.538, 841.562
 111.68, 10.0086, -226.627, 253.588, -85.9936, -22.677, 74.3228, 116.036
 196.693, 6.66202, -834.178, 857.633, -174.641, -7.76125, -854.433, 873.224
 -80.3526, 142.805, 776.041, 793.844, 29.2519, -59.5899, 7.91993, 67.2044
 -147.861, -77.8709, -681.002, 702.45, 131.134, 85.73, -423.953, 452.711
 53.673, -150.922, 98.8065, 188.888, -51.1004, 133.332, -56.8913, 154.485
